word,pos,zipf,URL
takings,noun,2.64,https://dictionary.cambridge.org/dictionary/learner-english/takings
tepid,adjective,2.64,https://dictionary.cambridge.org/dictionary/learner-english/tepid
triplet,noun,2.64,https://dictionary.cambridge.org/dictionary/learner-english/triplet
undaunted,adjective,2.64,https://dictionary.cambridge.org/dictionary/learner-english/undaunted
unworkable,adjective,2.64,https://dictionary.cambridge.org/dictionary/learner-english/unworkable
vole,noun,2.64,https://dictionary.cambridge.org/dictionary/learner-english/vole
amoral,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/amoral
anaemia,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/anaemia
bide,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/bide
bung,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/bung
busily,adverb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/busily
caesarean,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/caesarean
carnivore,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/carnivore
cataclysmic,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/cataclysmic
communiqué,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/communique
dismount,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/dismount
doze,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/doze
extradite,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/extradite
eyelash,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/eyelash
fatigues,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/fatigues
gluttony,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/gluttony
jubilant,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/jubilant
karat,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/karat
oilfield,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/oilfield
ordinal number,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/ordinal-number
outbid,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/outbid
outgrow,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/outgrow
overheads,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/overheads
pager,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/pager
panache,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/panache
paraffin,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/paraffin
peculiarity,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/peculiarity
physiotherapist,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/physiotherapist
procrastinate,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/procrastinate
ravage,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/ravage
rejuvenate,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/rejuvenate
repulsion,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/repulsion
sandpaper,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/sandpaper
segregate,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/segregate
sneer,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/sneer
spinster,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/spinster
sterilize,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/sterilize
sullen,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/sullen
transvestite,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/transvestite
twirl,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/twirl
unattached,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/unattached
unsympathetic,adjective,2.63,https://dictionary.cambridge.org/dictionary/learner-english/unsympathetic
waistband,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/waistband
Walkman,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/walkman
yardstick,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/yardstick
Yom Kippur,noun,2.63,https://dictionary.cambridge.org/dictionary/learner-english/yom-kippur
abacus,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/abacus
amenity,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/amenity
beetroot,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/beetroot
breadcrumbs,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/breadcrumbs
breadwinner,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/breadwinner
buffoon,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/buffoon
carcinogen,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/carcinogen
clamour,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/clamour_2
clamour,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/clamour_1
crockery,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/crockery
despatch,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/despatch_2
despatch,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/despatch_1
dregs,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/dregs
elucidate,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/elucidate
embittered,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/embittered
exasperation,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/exasperation
funnily,adverb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/funnily
glib,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/glib
inane,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/inane
inequity,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/inequity
Jell-O,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/jell-o
jeweller,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/jeweller
jiggle,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/jiggle
layoff,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/layoff
nape,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/nape
nauseating,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/nauseating
neckline,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/neckline
padlock,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/padlock
pamper,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/pamper
participle,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/participle
past participle,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/past-participle
perturbed,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/perturbed
petulant,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/petulant
poach,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/poach
present participle,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/present-participle
putrid,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/putrid
recollect,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/recollect
sideburns,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/sideburns
squeamish,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/squeamish
storeroom,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/storeroom
striptease,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/striptease
swig,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/swig
tentacle,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/tentacle
tiptoe,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/tiptoe_1
tiptoe,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/tiptoe_2
toasty,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/toasty
toughen,verb,2.62,https://dictionary.cambridge.org/dictionary/learner-english/toughen
unaided,"adjective, adverb",2.62,https://dictionary.cambridge.org/dictionary/learner-english/unaided
vagaries,noun,2.62,https://dictionary.cambridge.org/dictionary/learner-english/vagaries
vehement,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/vehement
voluptuous,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/voluptuous
wistful,adjective,2.62,https://dictionary.cambridge.org/dictionary/learner-english/wistful
applet,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/applet
assuage,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/assuage
bleep,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/bleep
bloodshot,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/bloodshot
brainwash,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/brainwash
chaperone,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/chaperone_1
chaperone,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/chaperone_2
chiffon,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/chiffon
chives,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/chives
clench,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/clench
colourless,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/colourless
consecrate,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/consecrate
decaf,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/decaf
ditty,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/ditty
dour,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/dour
dwindle,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/dwindle
encircle,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/encircle
engrossing,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/engrossing
excavate,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/excavate
fascinate,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/fascinate
fire hydrant,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/fire-hydrant
forehand,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/forehand
garbled,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/garbled
gutsy,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/gutsy
hardback,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/hardback
henchman,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/henchman
hippopotamus,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/hippopotamus
hydrant,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/hydrant
individualist,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/individualist
insincere,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/insincere
interminable,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/interminable
irrigate,verb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/irrigate
ladle,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/ladle
mauve,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/mauve
mirth,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/mirth
mouthwash,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/mouthwash
newsreader,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/newsreader
psychoanalyst,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/psychoanalyst
sensuous,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/sensuous
sheaf,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/sheaf
strainer,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/strainer
Sudoku,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/sudoku
tambourine,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/tambourine
thereabouts,adverb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/thereabouts
Thermos,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/thermos
underfoot,adverb,2.61,https://dictionary.cambridge.org/dictionary/learner-english/underfoot
undoubted,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/undoubted
upturned,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/upturned
zany,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/zany
acrimonious,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/acrimonious
agitate,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/agitate
bluebell,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/bluebell
blurb,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/blurb
broach,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/broach
bulbous,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/bulbous
carnation,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/carnation
clink,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/clink
colic,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/colic
coolly,adverb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/coolly
cymbal,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/cymbal
elitism,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/elitism
emblazoned,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/emblazoned
environmentalism,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/environmentalism
equalize,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/equalize
extricate,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/extricate
fairground,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/fairground
faultless,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/faultless
fertilize,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/fertilize
fireside,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/fireside
furrow,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/furrow_1
furrow,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/furrow_2
General Equivalency Diploma,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/general-equivalency-diploma
groggy,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/groggy
heatwave,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/heatwave
heredity,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/heredity
hovercraft,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/hovercraft
inexorable,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/inexorable
inflame,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/inflame
insipid,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/insipid
jamboree,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/jamboree
kickback,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/kickback
knead,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/knead
lentil,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/lentil
meteoric,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/meteoric
multiracial,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/multiracial
neurosis,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/neurosis
obstetrician,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/obstetrician
offal,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/offal
paracetamol,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/paracetamol
piggyback,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/piggyback
pittance,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/pittance
pothole,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/pothole
printout,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/printout
prude,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/prude
quiche,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/quiche
rafter,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/rafter
resuscitate,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/resuscitate
rucksack,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/rucksack
sleaze,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/sleaze
stranglehold,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/stranglehold
submerge,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/submerge
tantalizing,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/tantalizing
tinned,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/tinned
tortuous,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/tortuous
unkempt,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/unkempt
uproot,verb,2.6,https://dictionary.cambridge.org/dictionary/learner-english/uproot
woeful,adjective,2.6,https://dictionary.cambridge.org/dictionary/learner-english/woeful
workaholic,noun,2.6,https://dictionary.cambridge.org/dictionary/learner-english/workaholic
afflict,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/afflict
aromatherapy,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/aromatherapy
blankly,adverb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/blankly
brainy,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/brainy
breaststroke,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/breaststroke
captivate,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/captivate
christen,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/christen
coldly,adverb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/coldly
conservationist,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/conservationist
contemptuous,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/contemptuous
deflate,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/deflate
deplore,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/deplore
dutiful,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/dutiful
figment,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/figment
flabbergasted,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/flabbergasted
flog,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/flog
groundless,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/groundless
haggle,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/haggle
hoarse,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/hoarse
hotbed,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/hotbed
indignity,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/indignity
jogger,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/jogger
jut,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/jut
lather,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/lather
louse,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/louse
meander,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/meander
moldy,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/moldy
nondescript,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/nondescript
oldie,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/oldie
paramilitaries,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/paramilitaries
poacher,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/poacher
quip,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/quip
ringleader,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/ringleader
roundly,adverb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/roundly
rubric,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/rubric
scrupulous,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/scrupulous
snarl,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/snarl
spiritualism,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/spiritualism
tactful,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/tactful
unearth,verb,2.59,https://dictionary.cambridge.org/dictionary/learner-english/unearth
unspoiled,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/unspoiled
vicarious,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/vicarious
waistcoat,noun,2.59,https://dictionary.cambridge.org/dictionary/learner-english/waistcoat
acquit,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/acquit
adjudicate,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/adjudicate
aghast,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/aghast
aimless,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/aimless
ajar,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/ajar
antagonize,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/antagonize
castaway,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/castaway
checkbook,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/checkbook
clang,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/clang
crony,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/crony
crowdsourcing,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/crowdsourcing
crummy,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/crummy
dabble,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/dabble
detonator,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/detonator
devastate,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/devastate
doorknob,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/doorknob
doormat,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/doormat
dreadlocks,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/dreadlocks
ecotourism,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/ecotourism
engulf,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/engulf
evermore,adverb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/evermore
fallible,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/fallible
feign,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/feign
fib,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/fib
flippant,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/flippant
foolhardy,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/foolhardy
forestall,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/forestall
frenetic,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/frenetic
geezer,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/geezer
genteel,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/genteel
headteacher,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/headteacher
hyperlink,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/hyperlink
impetuous,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/impetuous
impolite,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/impolite
incipient,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/incipient
inkjet printer,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/inkjet-printer
jettison,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/jettison
juggler,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/juggler
marinate,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/marinate
newsstand,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/newsstand
offhand,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/offhand_1
offhand,adverb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/offhand_2
outmoded,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/outmoded
permeate,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/permeate
preposition,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/preposition
profusion,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/profusion
prosaic,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/prosaic
quandary,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/quandary
queasy,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/queasy
quibble,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/quibble
repulse,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/repulse
restaurateur,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/restaurateur
rounders,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/rounders
scantily,adverb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/scantily
sceptic,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/sceptic
shrunken,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/shrunken
slog,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/slog_2
slog,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/slog_1
squabble,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/squabble
thankless,adjective,2.58,https://dictionary.cambridge.org/dictionary/learner-english/thankless
tuft,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/tuft
typist,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/typist
untie,verb,2.58,https://dictionary.cambridge.org/dictionary/learner-english/untie
vicarage,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/vicarage
waistline,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/waistline
wastage,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/wastage
wherewithal,noun,2.58,https://dictionary.cambridge.org/dictionary/learner-english/wherewithal
adulation,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/adulation
appetizing,adjective,2.57,https://dictionary.cambridge.org/dictionary/learner-english/appetizing
blogosphere,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/blogosphere
crewman,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/crewman
decrypt,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/decrypt
demoralized,adjective,2.57,https://dictionary.cambridge.org/dictionary/learner-english/demoralized
devalue,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/devalue
disallow,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/disallow
disrepute,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/disrepute
drivel,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/drivel
earshot,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/earshot
embellish,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/embellish
falsify,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/falsify
fibreglass,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/fibreglass
goad,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/goad
insinuate,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/insinuate
knackered,adjective,2.57,https://dictionary.cambridge.org/dictionary/learner-english/knackered
offing,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/offing
overstate,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/overstate
panelling,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/panelling
pantyhose,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/pantyhose
patronize,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/patronize
pester,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/pester
quash,verb,2.57,https://dictionary.cambridge.org/dictionary/learner-english/quash
rambler,noun,2.57,https://dictionary.cambridge.org/dictionary/learner-english/rambler
