word,pos,zipf,URL
screw,noun,4.24,https://dictionary.cambridge.org/dictionary/learner-english/screw_1
screw,verb,4.24,https://dictionary.cambridge.org/dictionary/learner-english/screw_2
screwdriver,noun,3.11,https://dictionary.cambridge.org/dictionary/learner-english/screwdriver
screwed-up,adjective,4.01,https://dictionary.cambridge.org/dictionary/learner-english/screwed-up
scribble,verb,2.64,https://dictionary.cambridge.org/dictionary/learner-english/scribble
script,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/script
scripted,adjective,3.28,https://dictionary.cambridge.org/dictionary/learner-english/scripted
scripture,noun,3.72,https://dictionary.cambridge.org/dictionary/learner-english/scripture
scriptwriter,noun,2.37,https://dictionary.cambridge.org/dictionary/learner-english/scriptwriter
scroll,noun,3.79,https://dictionary.cambridge.org/dictionary/learner-english/scroll_1
scroll,verb,3.79,https://dictionary.cambridge.org/dictionary/learner-english/scroll_2
scrollbar,noun,1.76,https://dictionary.cambridge.org/dictionary/learner-english/scrollbar
scrooge,noun,2.99,https://dictionary.cambridge.org/dictionary/learner-english/scrooge
scrounge,verb,2.29,https://dictionary.cambridge.org/dictionary/learner-english/scrounge
scrub,noun,3.65,https://dictionary.cambridge.org/dictionary/learner-english/scrub_2
scrub,verb,3.65,https://dictionary.cambridge.org/dictionary/learner-english/scrub_1
scruffy,adjective,2.83,https://dictionary.cambridge.org/dictionary/learner-english/scruffy
scruple,noun,1.86,https://dictionary.cambridge.org/dictionary/learner-english/scruple
scrupulous,adjective,2.59,https://dictionary.cambridge.org/dictionary/learner-english/scrupulous
scrutinize,verb,2.74,https://dictionary.cambridge.org/dictionary/learner-english/scrutinize
scrutiny,noun,3.75,https://dictionary.cambridge.org/dictionary/learner-english/scrutiny
scuba diving,noun,3.24,https://dictionary.cambridge.org/dictionary/learner-english/scuba-diving
scuff,verb,2.33,https://dictionary.cambridge.org/dictionary/learner-english/scuff
scuffle,noun,2.8,https://dictionary.cambridge.org/dictionary/learner-english/scuffle
sculptor,noun,3.42,https://dictionary.cambridge.org/dictionary/learner-english/sculptor
sculpture,noun,3.93,https://dictionary.cambridge.org/dictionary/learner-english/sculpture
scum,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/scum
scurry,verb,2.55,https://dictionary.cambridge.org/dictionary/learner-english/scurry
scuttle,verb,2.64,https://dictionary.cambridge.org/dictionary/learner-english/scuttle
scythe,noun,2.75,https://dictionary.cambridge.org/dictionary/learner-english/scythe
sea level,noun,4.96,https://dictionary.cambridge.org/dictionary/learner-english/sea-level
sea lion,noun,4.21,https://dictionary.cambridge.org/dictionary/learner-english/sea-lion
sea,noun,5.14,https://dictionary.cambridge.org/dictionary/learner-english/sea
sea shell,noun,4.31,https://dictionary.cambridge.org/dictionary/learner-english/sea-shell
seabed,noun,3.05,https://dictionary.cambridge.org/dictionary/learner-english/seabed
seafood,noun,3.66,https://dictionary.cambridge.org/dictionary/learner-english/seafood
seafront,noun,2.69,https://dictionary.cambridge.org/dictionary/learner-english/seafront
seagull,noun,2.95,https://dictionary.cambridge.org/dictionary/learner-english/seagull
seahorse,noun,2.47,https://dictionary.cambridge.org/dictionary/learner-english/seahorse
seal,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/seal_1
seal,verb,4.29,https://dictionary.cambridge.org/dictionary/learner-english/seal_2
seam,noun,3.33,https://dictionary.cambridge.org/dictionary/learner-english/seam
seaman,noun,3.18,https://dictionary.cambridge.org/dictionary/learner-english/seaman
seance,noun,2.42,https://dictionary.cambridge.org/dictionary/learner-english/seance
search box,noun,4.7,https://dictionary.cambridge.org/dictionary/learner-english/search-box
search engine,noun,4.61,https://dictionary.cambridge.org/dictionary/learner-english/search-engine
search,noun,5.02,https://dictionary.cambridge.org/dictionary/learner-english/search_2
search party,noun,4.9,https://dictionary.cambridge.org/dictionary/learner-english/search-party
search,verb,5.02,https://dictionary.cambridge.org/dictionary/learner-english/search_1
search warrant,noun,4.16,https://dictionary.cambridge.org/dictionary/learner-english/search-warrant
searching,adjective,4.35,https://dictionary.cambridge.org/dictionary/learner-english/searching
searing,adjective,2.89,https://dictionary.cambridge.org/dictionary/learner-english/searing
seasick,adjective,2.34,https://dictionary.cambridge.org/dictionary/learner-english/seasick
season,noun,5.39,https://dictionary.cambridge.org/dictionary/learner-english/season_1
season ticket,noun,4.52,https://dictionary.cambridge.org/dictionary/learner-english/season-ticket
season,verb,5.39,https://dictionary.cambridge.org/dictionary/learner-english/season_2
seasonal,adjective,3.92,https://dictionary.cambridge.org/dictionary/learner-english/seasonal
seasoned,adjective,3.44,https://dictionary.cambridge.org/dictionary/learner-english/seasoned
seasoning,noun,3.15,https://dictionary.cambridge.org/dictionary/learner-english/seasoning
seat belt,noun,4.23,https://dictionary.cambridge.org/dictionary/learner-english/seat-belt
seat,noun,4.8,https://dictionary.cambridge.org/dictionary/learner-english/seat_1
seat,verb,4.8,https://dictionary.cambridge.org/dictionary/learner-english/seat_2
seating,noun,3.68,https://dictionary.cambridge.org/dictionary/learner-english/seating
seaweed,noun,3.2,https://dictionary.cambridge.org/dictionary/learner-english/seaweed
sec,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/sec
secluded,adjective,3.24,https://dictionary.cambridge.org/dictionary/learner-english/secluded
seclusion,noun,2.87,https://dictionary.cambridge.org/dictionary/learner-english/seclusion
second best,adjective,5.4,https://dictionary.cambridge.org/dictionary/learner-english/second-best
second language,noun,5.09,https://dictionary.cambridge.org/dictionary/learner-english/second-language
second nature,noun,4.97,https://dictionary.cambridge.org/dictionary/learner-english/second-nature
second,noun,5.64,https://dictionary.cambridge.org/dictionary/learner-english/second_2
second thought,noun,5.31,https://dictionary.cambridge.org/dictionary/learner-english/second-thought
second wind,noun,4.79,https://dictionary.cambridge.org/dictionary/learner-english/second-wind
second-class,adjective,5.19,https://dictionary.cambridge.org/dictionary/learner-english/second-class
second-guess,verb,5.04,https://dictionary.cambridge.org/dictionary/learner-english/second-guess
second-hand,"adjective, adverb",5.2,https://dictionary.cambridge.org/dictionary/learner-english/second-hand
second-rate,adjective,5.05,https://dictionary.cambridge.org/dictionary/learner-english/second-rate
secondary consumer,noun,4.27,https://dictionary.cambridge.org/dictionary/learner-english/secondary-consumer
secondary school,noun,4.56,https://dictionary.cambridge.org/dictionary/learner-english/secondary-school
secondly,adverb,3.91,https://dictionary.cambridge.org/dictionary/learner-english/secondly
secrecy,noun,3.66,https://dictionary.cambridge.org/dictionary/learner-english/secrecy
secret,adjective,4.94,https://dictionary.cambridge.org/dictionary/learner-english/secret_1
secret agent,noun,4.53,https://dictionary.cambridge.org/dictionary/learner-english/secret-agent
secret,noun,4.94,https://dictionary.cambridge.org/dictionary/learner-english/secret_2
Secret Service,noun,4.82,https://dictionary.cambridge.org/dictionary/learner-english/secret-service
secretarial,adjective,2.75,https://dictionary.cambridge.org/dictionary/learner-english/secretarial
secretary,noun,4.89,https://dictionary.cambridge.org/dictionary/learner-english/secretary
secrete,verb,2.65,https://dictionary.cambridge.org/dictionary/learner-english/secrete
secretive,adjective,3.23,https://dictionary.cambridge.org/dictionary/learner-english/secretive
sect,noun,3.57,https://dictionary.cambridge.org/dictionary/learner-english/sect
sectarian,adjective,3.35,https://dictionary.cambridge.org/dictionary/learner-english/sectarian
section,noun,5.09,https://dictionary.cambridge.org/dictionary/learner-english/section
sector,noun,4.75,https://dictionary.cambridge.org/dictionary/learner-english/sector
secular,adjective,4.0,https://dictionary.cambridge.org/dictionary/learner-english/secular
secure,adjective,4.64,https://dictionary.cambridge.org/dictionary/learner-english/secure_1
secure,verb,4.64,https://dictionary.cambridge.org/dictionary/learner-english/secure_2
securely,adverb,3.3,https://dictionary.cambridge.org/dictionary/learner-english/securely
security,noun,5.25,https://dictionary.cambridge.org/dictionary/learner-english/security
sedan,noun,3.47,https://dictionary.cambridge.org/dictionary/learner-english/sedan
sedate,adjective,2.74,https://dictionary.cambridge.org/dictionary/learner-english/sedate_1
sedate,verb,2.74,https://dictionary.cambridge.org/dictionary/learner-english/sedate_2
sedative,noun,2.97,https://dictionary.cambridge.org/dictionary/learner-english/sedative
sedentary,adjective,3.18,https://dictionary.cambridge.org/dictionary/learner-english/sedentary
sediment,noun,3.58,https://dictionary.cambridge.org/dictionary/learner-english/sediment
seduce,verb,3.24,https://dictionary.cambridge.org/dictionary/learner-english/seduce
seductive,adjective,3.2,https://dictionary.cambridge.org/dictionary/learner-english/seductive
see,verb,6.11,https://dictionary.cambridge.org/dictionary/learner-english/see
seed,noun,4.39,https://dictionary.cambridge.org/dictionary/learner-english/seed_1
seed,verb,4.39,https://dictionary.cambridge.org/dictionary/learner-english/seed_2
seedless,adjective,2.2,https://dictionary.cambridge.org/dictionary/learner-english/seedless
seedling,noun,2.65,https://dictionary.cambridge.org/dictionary/learner-english/seedling
seedy,adjective,2.8,https://dictionary.cambridge.org/dictionary/learner-english/seedy
seeing eye dog,noun,4.54,https://dictionary.cambridge.org/dictionary/learner-english/seeing-eye-dog
seek,verb,4.65,https://dictionary.cambridge.org/dictionary/learner-english/seek
seem,verb,5.07,https://dictionary.cambridge.org/dictionary/learner-english/seem
seemingly,adverb,4.03,https://dictionary.cambridge.org/dictionary/learner-english/seemingly
seep,verb,2.73,https://dictionary.cambridge.org/dictionary/learner-english/seep
seesaw,noun,2.43,https://dictionary.cambridge.org/dictionary/learner-english/seesaw
seethe,verb,2.17,https://dictionary.cambridge.org/dictionary/learner-english/seethe
segment,noun,4.23,https://dictionary.cambridge.org/dictionary/learner-english/segment
segregate,verb,2.63,https://dictionary.cambridge.org/dictionary/learner-english/segregate
seismic,adjective,3.53,https://dictionary.cambridge.org/dictionary/learner-english/seismic
seize,verb,3.87,https://dictionary.cambridge.org/dictionary/learner-english/seize
seizure,noun,3.81,https://dictionary.cambridge.org/dictionary/learner-english/seizure
seldom,adverb,3.66,https://dictionary.cambridge.org/dictionary/learner-english/seldom
select,adjective,4.48,https://dictionary.cambridge.org/dictionary/learner-english/select_2
select,verb,4.48,https://dictionary.cambridge.org/dictionary/learner-english/select_1
selection,noun,4.63,https://dictionary.cambridge.org/dictionary/learner-english/selection
selective,adjective,3.84,https://dictionary.cambridge.org/dictionary/learner-english/selective
self,noun,5.23,https://dictionary.cambridge.org/dictionary/learner-english/self
self-assured,adjective,4.02,https://dictionary.cambridge.org/dictionary/learner-english/self-assured
self-catering,adjective,3.62,https://dictionary.cambridge.org/dictionary/learner-english/self-catering
self-centred,adjective,3.6,https://dictionary.cambridge.org/dictionary/learner-english/self-centred
self-confident,adjective,4.32,https://dictionary.cambridge.org/dictionary/learner-english/self-confident
self-conscious,adjective,4.15,https://dictionary.cambridge.org/dictionary/learner-english/self-conscious
self-contained,adjective,4.45,https://dictionary.cambridge.org/dictionary/learner-english/self-contained
self-control,noun,5.01,https://dictionary.cambridge.org/dictionary/learner-english/self-control
self-defence,noun,4.57,https://dictionary.cambridge.org/dictionary/learner-english/self-defence
self-destructive,adjective,3.85,https://dictionary.cambridge.org/dictionary/learner-english/self-destructive
self-discipline,noun,4.21,https://dictionary.cambridge.org/dictionary/learner-english/self-discipline
self-employed,adjective,4.41,https://dictionary.cambridge.org/dictionary/learner-english/self-employed
self-esteem,noun,3.91,https://dictionary.cambridge.org/dictionary/learner-english/self-esteem
self-evident,adjective,4.05,https://dictionary.cambridge.org/dictionary/learner-english/self-evident
self-explanatory,adjective,3.36,https://dictionary.cambridge.org/dictionary/learner-english/self-explanatory
self-help,adjective,5.11,https://dictionary.cambridge.org/dictionary/learner-english/self-help
self-indulgent,adjective,2.98,https://dictionary.cambridge.org/dictionary/learner-english/self-indulgent
self-inflicted,adjective,3.66,https://dictionary.cambridge.org/dictionary/learner-english/self-inflicted
self-interest,noun,4.93,https://dictionary.cambridge.org/dictionary/learner-english/self-interest
self-made,adjective,5.15,https://dictionary.cambridge.org/dictionary/learner-english/self-made
self-pity,noun,3.97,https://dictionary.cambridge.org/dictionary/learner-english/self-pity
self-portrait,noun,4.16,https://dictionary.cambridge.org/dictionary/learner-english/self-portrait
self-reliant,adjective,3.37,https://dictionary.cambridge.org/dictionary/learner-english/self-reliant
self-respect,noun,4.84,https://dictionary.cambridge.org/dictionary/learner-english/self-respect
self-righteous,adjective,3.81,https://dictionary.cambridge.org/dictionary/learner-english/self-righteous
self-sacrifice,noun,4.26,https://dictionary.cambridge.org/dictionary/learner-english/self-sacrifice
self-satisfied,adjective,4.28,https://dictionary.cambridge.org/dictionary/learner-english/self-satisfied
self-service,adjective,5.02,https://dictionary.cambridge.org/dictionary/learner-english/self-service
self-sufficient,adjective,4.45,https://dictionary.cambridge.org/dictionary/learner-english/self-sufficient
selfish,adjective,4.08,https://dictionary.cambridge.org/dictionary/learner-english/selfish
selfless,adjective,3.26,https://dictionary.cambridge.org/dictionary/learner-english/selfless
sell,verb,4.9,https://dictionary.cambridge.org/dictionary/learner-english/sell
sell-by date,noun,4.71,https://dictionary.cambridge.org/dictionary/learner-english/sell-by-date
seller,noun,3.99,https://dictionary.cambridge.org/dictionary/learner-english/seller
Sellotape,noun,1.83,https://dictionary.cambridge.org/dictionary/learner-english/sellotape
sellout,noun,2.78,https://dictionary.cambridge.org/dictionary/learner-english/sellout
semantic,adjective,3.37,https://dictionary.cambridge.org/dictionary/learner-english/semantic
semblance,noun,3.07,https://dictionary.cambridge.org/dictionary/learner-english/semblance
semen,noun,3.47,https://dictionary.cambridge.org/dictionary/learner-english/semen
semester,noun,3.98,https://dictionary.cambridge.org/dictionary/learner-english/semester
semi-detached,adjective,3.66,https://dictionary.cambridge.org/dictionary/learner-english/semi-detached
semicircle,noun,2.36,https://dictionary.cambridge.org/dictionary/learner-english/semicircle
semicolon,noun,2.5,https://dictionary.cambridge.org/dictionary/learner-english/semicolon
semifinal,noun,3.19,https://dictionary.cambridge.org/dictionary/learner-english/semifinal
seminar,noun,3.73,https://dictionary.cambridge.org/dictionary/learner-english/seminar
Semitic,adjective,3.46,https://dictionary.cambridge.org/dictionary/learner-english/semitic
senator,noun,4.43,https://dictionary.cambridge.org/dictionary/learner-english/senator
send,verb,5.13,https://dictionary.cambridge.org/dictionary/learner-english/send
send-off,noun,5.06,https://dictionary.cambridge.org/dictionary/learner-english/send-off
Senegal,noun,3.58,https://dictionary.cambridge.org/dictionary/learner-english/senegal
senile,adjective,2.9,https://dictionary.cambridge.org/dictionary/learner-english/senile
senior,adjective,4.89,https://dictionary.cambridge.org/dictionary/learner-english/senior_1
senior citizen,noun,4.29,https://dictionary.cambridge.org/dictionary/learner-english/senior-citizen
senior,noun,4.89,https://dictionary.cambridge.org/dictionary/learner-english/senior_2
seniority,noun,3.2,https://dictionary.cambridge.org/dictionary/learner-english/seniority
sensation,noun,3.88,https://dictionary.cambridge.org/dictionary/learner-english/sensation
sensational,adjective,3.45,https://dictionary.cambridge.org/dictionary/learner-english/sensational
sensationalism,noun,2.54,https://dictionary.cambridge.org/dictionary/learner-english/sensationalism
sense,noun,5.21,https://dictionary.cambridge.org/dictionary/learner-english/sense_1
sense,verb,5.21,https://dictionary.cambridge.org/dictionary/learner-english/sense_2
senseless,adjective,3.34,https://dictionary.cambridge.org/dictionary/learner-english/senseless
sensibility,noun,3.18,https://dictionary.cambridge.org/dictionary/learner-english/sensibility
sensible,adjective,3.92,https://dictionary.cambridge.org/dictionary/learner-english/sensible
sensitive,adjective,4.46,https://dictionary.cambridge.org/dictionary/learner-english/sensitive
sensor,noun,3.92,https://dictionary.cambridge.org/dictionary/learner-english/sensor
sensual,adjective,3.3,https://dictionary.cambridge.org/dictionary/learner-english/sensual
sensuous,adjective,2.61,https://dictionary.cambridge.org/dictionary/learner-english/sensuous
sentence,noun,4.64,https://dictionary.cambridge.org/dictionary/learner-english/sentence_1
sentence,verb,4.64,https://dictionary.cambridge.org/dictionary/learner-english/sentence_2
sentiment,noun,4.0,https://dictionary.cambridge.org/dictionary/learner-english/sentiment
sentimental,adjective,3.61,https://dictionary.cambridge.org/dictionary/learner-english/sentimental
sentry,noun,3.09,https://dictionary.cambridge.org/dictionary/learner-english/sentry
separable,adjective,2.49,https://dictionary.cambridge.org/dictionary/learner-english/separable
separate,adjective,4.86,https://dictionary.cambridge.org/dictionary/learner-english/separate_1
separate,verb,4.86,https://dictionary.cambridge.org/dictionary/learner-english/separate_2
separation,noun,4.25,https://dictionary.cambridge.org/dictionary/learner-english/separation
September,noun,5.13,https://dictionary.cambridge.org/dictionary/learner-english/september
septic,adjective,3.14,https://dictionary.cambridge.org/dictionary/learner-english/septic
sequel,noun,3.88,https://dictionary.cambridge.org/dictionary/learner-english/sequel
sequence,noun,4.32,https://dictionary.cambridge.org/dictionary/learner-english/sequence
sequin,noun,2.26,https://dictionary.cambridge.org/dictionary/learner-english/sequin
serenade,noun,2.98,https://dictionary.cambridge.org/dictionary/learner-english/serenade
serendipity,noun,2.69,https://dictionary.cambridge.org/dictionary/learner-english/serendipity
serene,adjective,3.28,https://dictionary.cambridge.org/dictionary/learner-english/serene
sergeant,noun,4.1,https://dictionary.cambridge.org/dictionary/learner-english/sergeant
serial killer,noun,3.93,https://dictionary.cambridge.org/dictionary/learner-english/serial-killer
serial,noun,4.12,https://dictionary.cambridge.org/dictionary/learner-english/serial
serial number,noun,4.11,https://dictionary.cambridge.org/dictionary/learner-english/serial-number
series,noun,5.27,https://dictionary.cambridge.org/dictionary/learner-english/series
serious,adjective,5.13,https://dictionary.cambridge.org/dictionary/learner-english/serious
seriously,adverb,4.98,https://dictionary.cambridge.org/dictionary/learner-english/seriously
sermon,noun,3.54,https://dictionary.cambridge.org/dictionary/learner-english/sermon
serotonin,noun,3.19,https://dictionary.cambridge.org/dictionary/learner-english/serotonin
serpent,noun,3.47,https://dictionary.cambridge.org/dictionary/learner-english/serpent
serrated,adjective,2.73,https://dictionary.cambridge.org/dictionary/learner-english/serrated
serum,noun,3.59,https://dictionary.cambridge.org/dictionary/learner-english/serum
servant,noun,4.16,https://dictionary.cambridge.org/dictionary/learner-english/servant
serve,noun,4.84,https://dictionary.cambridge.org/dictionary/learner-english/serve_2
serve,verb,4.84,https://dictionary.cambridge.org/dictionary/learner-english/serve_1
server,noun,4.46,https://dictionary.cambridge.org/dictionary/learner-english/server
service charge,noun,4.87,https://dictionary.cambridge.org/dictionary/learner-english/service-charge
service,noun,5.43,https://dictionary.cambridge.org/dictionary/learner-english/service_1
service provider,noun,4.07,https://dictionary.cambridge.org/dictionary/learner-english/service-provider
service station,noun,4.88,https://dictionary.cambridge.org/dictionary/learner-english/service-station
service,verb,5.43,https://dictionary.cambridge.org/dictionary/learner-english/service_2
serviceable,adjective,3.01,https://dictionary.cambridge.org/dictionary/learner-english/serviceable
serviceman,noun,2.49,https://dictionary.cambridge.org/dictionary/learner-english/serviceman
servicewoman,noun,0.0,https://dictionary.cambridge.org/dictionary/learner-english/servicewoman
serviette,noun,1.67,https://dictionary.cambridge.org/dictionary/learner-english/serviette
servile,adjective,2.49,https://dictionary.cambridge.org/dictionary/learner-english/servile
serving,noun,4.59,https://dictionary.cambridge.org/dictionary/learner-english/serving
sesame seed,noun,3.37,https://dictionary.cambridge.org/dictionary/learner-english/sesame-seed
session,noun,4.66,https://dictionary.cambridge.org/dictionary/learner-english/session
set,adjective,5.61,https://dictionary.cambridge.org/dictionary/learner-english/set_3
set,noun,5.61,https://dictionary.cambridge.org/dictionary/learner-english/set_2
set,verb,5.61,https://dictionary.cambridge.org/dictionary/learner-english/set_1
set-piece,noun,4.88,https://dictionary.cambridge.org/dictionary/learner-english/set-piece
set-top box,noun,4.8,https://dictionary.cambridge.org/dictionary/learner-english/set-top-box
set-up,noun,5.54,https://dictionary.cambridge.org/dictionary/learner-english/set-up
setback,noun,3.35,https://dictionary.cambridge.org/dictionary/learner-english/setback
settee,noun,2.45,https://dictionary.cambridge.org/dictionary/learner-english/settee
setting,noun,4.78,https://dictionary.cambridge.org/dictionary/learner-english/setting
settle,verb,4.34,https://dictionary.cambridge.org/dictionary/learner-english/settle
settled,adjective,4.46,https://dictionary.cambridge.org/dictionary/learner-english/settled
settlement,noun,4.57,https://dictionary.cambridge.org/dictionary/learner-english/settlement
settler,noun,3.15,https://dictionary.cambridge.org/dictionary/learner-english/settler
seventh,noun,4.25,https://dictionary.cambridge.org/dictionary/learner-english/seventh_2
sever,verb,3.15,https://dictionary.cambridge.org/dictionary/learner-english/sever
"several pronoun,",determiner,3.05,https://dictionary.cambridge.org/dictionary/learner-english/several
severance,noun,3.19,https://dictionary.cambridge.org/dictionary/learner-english/severance
severe,adjective,4.58,https://dictionary.cambridge.org/dictionary/learner-english/severe
severity,noun,3.8,https://dictionary.cambridge.org/dictionary/learner-english/severity
sew,verb,3.38,https://dictionary.cambridge.org/dictionary/learner-english/sew
sewage,noun,3.61,https://dictionary.cambridge.org/dictionary/learner-english/sewage
sewer,noun,3.56,https://dictionary.cambridge.org/dictionary/learner-english/sewer
sewing machine,noun,3.6,https://dictionary.cambridge.org/dictionary/learner-english/sewing-machine
sewing,noun,3.62,https://dictionary.cambridge.org/dictionary/learner-english/sewing
sex life,noun,5.09,https://dictionary.cambridge.org/dictionary/learner-english/sex-life
sex,noun,5.17,https://dictionary.cambridge.org/dictionary/learner-english/sex
sexism,noun,3.43,https://dictionary.cambridge.org/dictionary/learner-english/sexism
sexual,adjective,4.86,https://dictionary.cambridge.org/dictionary/learner-english/sexual
sexual intercourse,noun,3.62,https://dictionary.cambridge.org/dictionary/learner-english/sexual-intercourse
sexuality,noun,3.98,https://dictionary.cambridge.org/dictionary/learner-english/sexuality
sexually,adverb,4.07,https://dictionary.cambridge.org/dictionary/learner-english/sexually
sexy,adjective,4.35,https://dictionary.cambridge.org/dictionary/learner-english/sexy
SGML,noun,2.1,https://dictionary.cambridge.org/dictionary/learner-english/sgml
shabby,adjective,3.26,https://dictionary.cambridge.org/dictionary/learner-english/shabby
shack,noun,3.42,https://dictionary.cambridge.org/dictionary/learner-english/shack
shackle,verb,2.49,https://dictionary.cambridge.org/dictionary/learner-english/shackle
shackles,noun,3.02,https://dictionary.cambridge.org/dictionary/learner-english/shackles
shade,noun,4.02,https://dictionary.cambridge.org/dictionary/learner-english/shade_1
shade,verb,4.02,https://dictionary.cambridge.org/dictionary/learner-english/shade_2
shades,noun,3.89,https://dictionary.cambridge.org/dictionary/learner-english/shades
shadow,noun,4.46,https://dictionary.cambridge.org/dictionary/learner-english/shadow_1
shadow,verb,4.46,https://dictionary.cambridge.org/dictionary/learner-english/shadow_2
shadowy,adjective,3.08,https://dictionary.cambridge.org/dictionary/learner-english/shadowy
shady,adjective,3.7,https://dictionary.cambridge.org/dictionary/learner-english/shady
shaft,noun,3.87,https://dictionary.cambridge.org/dictionary/learner-english/shaft
shake,noun,4.34,https://dictionary.cambridge.org/dictionary/learner-english/shake_2
shake,verb,4.34,https://dictionary.cambridge.org/dictionary/learner-english/shake_1
shake-up,noun,4.34,https://dictionary.cambridge.org/dictionary/learner-english/shake-up
shaky,adjective,3.41,https://dictionary.cambridge.org/dictionary/learner-english/shaky
shall modal,verb,3.09,https://dictionary.cambridge.org/dictionary/learner-english/shall
shallot,noun,2.29,https://dictionary.cambridge.org/dictionary/learner-english/shallot
shallow,adjective,4.02,https://dictionary.cambridge.org/dictionary/learner-english/shallow
sham,noun,3.42,https://dictionary.cambridge.org/dictionary/learner-english/sham
shambles,noun,3.01,https://dictionary.cambridge.org/dictionary/learner-english/shambles
shame,noun,4.51,https://dictionary.cambridge.org/dictionary/learner-english/shame_1
shame,verb,4.51,https://dictionary.cambridge.org/dictionary/learner-english/shame_2
shameful,adjective,3.57,https://dictionary.cambridge.org/dictionary/learner-english/shameful
shameless,adjective,3.38,https://dictionary.cambridge.org/dictionary/learner-english/shameless
shampoo,noun,3.51,https://dictionary.cambridge.org/dictionary/learner-english/shampoo
shanty town,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/shanty-town
shape,noun,4.71,https://dictionary.cambridge.org/dictionary/learner-english/shape_1
shape,verb,4.71,https://dictionary.cambridge.org/dictionary/learner-english/shape_2
shapeless,adjective,2.32,https://dictionary.cambridge.org/dictionary/learner-english/shapeless
shapely,adjective,2.41,https://dictionary.cambridge.org/dictionary/learner-english/shapely
share,noun,5.15,https://dictionary.cambridge.org/dictionary/learner-english/share_2
share,verb,5.15,https://dictionary.cambridge.org/dictionary/learner-english/share_1
shareholder,noun,3.69,https://dictionary.cambridge.org/dictionary/learner-english/shareholder
shareware,noun,2.45,https://dictionary.cambridge.org/dictionary/learner-english/shareware
Sharia,noun,3.3,https://dictionary.cambridge.org/dictionary/learner-english/sharia
shark,noun,4.06,https://dictionary.cambridge.org/dictionary/learner-english/shark
Sharon,noun,3.9,https://dictionary.cambridge.org/dictionary/learner-english/sharon
sharp,adjective,4.47,https://dictionary.cambridge.org/dictionary/learner-english/sharp_1
sharp,adverb,4.47,https://dictionary.cambridge.org/dictionary/learner-english/sharp_2
sharp,noun,4.47,https://dictionary.cambridge.org/dictionary/learner-english/sharp_3
sharpen,verb,3.18,https://dictionary.cambridge.org/dictionary/learner-english/sharpen
shatter,verb,3.19,https://dictionary.cambridge.org/dictionary/learner-english/shatter
shattered,adjective,3.77,https://dictionary.cambridge.org/dictionary/learner-english/shattered
shave,noun,3.86,https://dictionary.cambridge.org/dictionary/learner-english/shave_2
shave,verb,3.86,https://dictionary.cambridge.org/dictionary/learner-english/shave_1
shaven,adjective,2.93,https://dictionary.cambridge.org/dictionary/learner-english/shaven
shaver,noun,2.79,https://dictionary.cambridge.org/dictionary/learner-english/shaver
shavings,noun,2.66,https://dictionary.cambridge.org/dictionary/learner-english/shavings
shawl,noun,3.13,https://dictionary.cambridge.org/dictionary/learner-english/shawl
sheaf,noun,2.61,https://dictionary.cambridge.org/dictionary/learner-english/sheaf
shear,verb,3.37,https://dictionary.cambridge.org/dictionary/learner-english/shear
shears,noun,2.91,https://dictionary.cambridge.org/dictionary/learner-english/shears
sheath,noun,3.08,https://dictionary.cambridge.org/dictionary/learner-english/sheath
shed,noun,4.2,https://dictionary.cambridge.org/dictionary/learner-english/shed_1
shed,verb,4.2,https://dictionary.cambridge.org/dictionary/learner-english/shed_2
shedload,noun,1.19,https://dictionary.cambridge.org/dictionary/learner-english/shedload
sheen,noun,3.32,https://dictionary.cambridge.org/dictionary/learner-english/sheen
sheep,noun,4.22,https://dictionary.cambridge.org/dictionary/learner-english/sheep
sheepish,adjective,2.39,https://dictionary.cambridge.org/dictionary/learner-english/sheepish
sheer,adjective,3.96,https://dictionary.cambridge.org/dictionary/learner-english/sheer
sheet,noun,4.38,https://dictionary.cambridge.org/dictionary/learner-english/sheet
sheeting,noun,2.73,https://dictionary.cambridge.org/dictionary/learner-english/sheeting
Sheikh,noun,3.68,https://dictionary.cambridge.org/dictionary/learner-english/sheikh
shelf life,noun,4.0,https://dictionary.cambridge.org/dictionary/learner-english/shelf-life
shelf,noun,4.01,https://dictionary.cambridge.org/dictionary/learner-english/shelf
shell,noun,4.38,https://dictionary.cambridge.org/dictionary/learner-english/shell_1
shell,verb,4.38,https://dictionary.cambridge.org/dictionary/learner-english/shell_2
shellfish,noun,3.17,https://dictionary.cambridge.org/dictionary/learner-english/shellfish
shelter,noun,4.27,https://dictionary.cambridge.org/dictionary/learner-english/shelter_1
shelter,verb,4.27,https://dictionary.cambridge.org/dictionary/learner-english/shelter_2
sheltered,adjective,3.51,https://dictionary.cambridge.org/dictionary/learner-english/sheltered
shelve,verb,2.33,https://dictionary.cambridge.org/dictionary/learner-english/shelve
shenanigans,noun,3.08,https://dictionary.cambridge.org/dictionary/learner-english/shenanigans
shepherd,noun,3.91,https://dictionary.cambridge.org/dictionary/learner-english/shepherd_1
shepherd,verb,3.91,https://dictionary.cambridge.org/dictionary/learner-english/shepherd_2
